item_id,name
17585,The Speaker
33606,Byakko's Enspirited Rod
17545,Pink Cherry Blossom Corsage
18248,Koppranickel Earrings of Slaying
25635,Deepgold Revolver
5819,Green Pigment
15635,Inkfish
7705,Chirurgeon
5400,Peach Branch
11922,Polished Adamantite File
36586,Saltsquid
34398,Bismuth War Scythe
21283,A Father's Pride Orchestrion Roll
6668,Nymian Wall Lantern
4611,X-Potion of Vitality
31667,Into the Fortress (Zodiac Age Version) Orchestrion Roll
4851,Powdered Sugar
13799,Replica Allagan Daggers
4423,Ring of Fortitude
17072,Carline Canopy Painting
43665,Pel Frog
27133,Sandteak Grinding Wheel
37801,Rinascita Earring of Casting
12907,Oriental Miso Paste
34553,Kumbhiraskin Cuisses of the Behemoth King
2450,Mythril Needle
12538,Adamantite Ore
41885,Loboskin Fingerless Gloves of Healing
14257,Tumbling Down Orchestrion Roll
44001,Ra'Kaznar Ingot
42156,Cobalt Tungsten Planisphere
26122,Titanbronze Rapier
12028,Griffin Leather Wristbands
30034,Sintered Whetstone
6641,Oasis Flower Vase
10350,Hive Ceiling Fan
4983,Spotted Puffer
13815,Replica Allagan Cuirass of Striking
19820,Egg Foo Young
2695,Brass Circlet (Lapis Lazuli)
9745,Personal Astroscope
17316,Sky Rat Mask of Striking
27710,Manasilver Nugget
26347,Petalite Ring of Casting
4849,Maple Syrup
6472,Serpent Ceiling Fan & Lamp
3427,Woolen Trousers
13061,Crystal Bell
4431,Brass Ring of Crafting
12104,Gordian Bureau
29974,Duskblooms
4938,Blindfish
43200,Mountain Chromite Saw
17726,Spearfishing Gig
42936,Archeo Kingdom Choker of Casting
42179,Sarcenet Slops of Striking
15105,High Allagan Aetherstone - Headgear
25666,Brightlinen Long Gloves of Aiming
10630,Titanium-barreled Arquebus
24504,Level Checker Replica
15633,Vidofnir
13846,Replica High Allagan Pistol
5458,Adamantoise Shell
2235,Nightprowler's Targe
34381,Bismuth Tonfa
27274,Simple Curtain
38244,Lawless Enforcer's Jacket
34279,Luncheon Toadskin Thighboots of Healing
35375,Manganese Pliers
3348,Velveteen Chausses
11887,Mythrite Round Knife
26146,Zonureskin Fingerless Gloves of Aiming
13715,General-purpose Pastel Purple Dye
7908,Vip Viper
39460,Morning Glory Seeds
2316,Amateur's Saw
5593,Kabuto Mask
22468,Chapel Bell Orchestrion Roll
2942,Vanya Hat of Healing
5548,Red Landtrap Leaf
45005,The Faces We Wear - Cat Eye Glasses
40401,White Chrysanthemum Corsage
8455,Augmented Wolfram Cuirass
8789,Armoire
44019,Ginseng Lumber
4971,Bone Cleaner
3502,Vanya Breeches of Casting
2083,Lightning Brand
1633,Steel Falchion
32072,Callichthyid
29496,Grade 3 Tincture of Mind
3302,Miqo'te Zouaves
4944,Acorn Snail
26135,Ovim Wool Bottoms of Maiming
9299,Imitation Mistbeard Mask
36706,Pactmaker's Sledgehammer
12544,Star Ruby
12576,Dragon Fang
20354,Chakha Zoh Painting
2931,Legionary Visor
43223,Cobalt Tungsten Raising Hammer
40638,Classic Tableware
37840,Grade 7 Tincture of Strength
6185,Tiny Tortoise
16970,Junkmonger Permit A-2
38658,Faded Copy of Battle with the Four Fiends (Buried Memory)
5314,Uraeus Skin
13055,Steward Permit
19022,Indigo Ramie Robe of Casting
44308,Give It All Orchestrion Roll
6947,Silence Ward Potion
4828,Cinnamon
6677,Glade Fringed Rug
6616,Riviera Desk
34689,Integral Magitek Rod
10897,Dragonskin Gloves of Healing
7681,Caterwauler
18535,Serge Hat of Aiming
20393,Hardsilver Rapier
38892,Indagator's Raising Hammer
6953,Heavy Ward Potion
4738,Heart Chocolate
12728,Maiboi
2806,Woolen Coif
20127,Zagas Khaal
44149,Ipe Lumber
5013,Wandering Sculpin
43731,Horned Frog
36530,Mayavahana
23222,Marine Wax Ester
30893,Forgotten Fragment of Compassion
5198,Eye of Fire
23818,Rakshasa Zori of Healing
37830,Rutilated Quartz
23158,Raw Medicinal Materials
39723,Grade 8 Dexterity Alkahest
2365,Militia File
12842,Ishgardian Tea
42891,Archeo Kingdom Scutum
23802,Rakshasa Gantai of Aiming
24640,Yukinko Snowflake
34568,Scarlet Moko Longkilt of the Last Unicorn
7934,The Green Jester
34449,Bismuth Bracelet of Casting
16749,Moggle Mogpom
21177,Violet Prismfish
31816,Exarchic Spear
19580,Molybdenum Claw Hammer
5524,Alumen
3062,Cotton Robe
4835,Ala Mhigan Mustard
31242,Approved Grade 3 Skybuilders' Lauan Log
2250,Goatskin Targe
3714,Miner's Gloves
5355,Dodo Feather
6506,Stone Vigil Beacon
16624,Rainbow Viola Corsage
12566,Amphiptere Leather
12729,Three-lip Carp
43650,Chondrite Magitek Paintbrush
29680,Mahogany Aqueduct
2317,Chocobotail Saw
12594,Rainbow Thread
22416,Thavnairian Adhesive
39410,Infernal Archfiend Cloak
5048,Young Indigo Herring
5674,Savage Might Materia I
17024,Merchant's Shelf
13096,Manor Flooring
26270,Dwarven Mythril Hammer
13810,Replica Allagan Cuirass of Maiming
18027,Craftsman's Command Materia VI
28685,Painting of the Red Serai
16662,Hemiskin Trousers of Aiming
19724,Ala Mhigan Gloves of Gathering
22492,Faded Copy of the Jade Stoa
7978,Corner Counter
15631,Meteortoise
26182,Triplite Bracelet of Casting
5952,Militia Longboots
4162,Amber Bracelet
7071,Alchemy Furnace
12524,Titanium Nugget
11004,Aurum Regis Earrings of Slaying
14220,Armored Catfish
10650,Book of Aurum Regis
42055,Ihuykanite Choker of Healing
4139,Heliodor Bracelet
30436,Gold Hammer
24991,Drepanaspis
4884,Razor Clam
12733,Rock Mussel
27554,Fuathgobbler
16708,Hemicyon Leather
16751,Hraesvelgr's Tear
43853,Cactuar Jig
35385,Chondrite Raising Hammer
10677,Mythrite Hauberk of Fending
15975,Great Gubal Floor Lamp
2106,Bone Staff
36694,Pactmaker's Arkasodara Frypan
10688,Adamantite Gauntlets of Fending
19625,Ruby Cotton Bottoms
39703,Diadochos Ring of Healing
5380,Maple Log
25967,Bluespirit Cuirass of Fending
33118,Promises to Keep Orchestrion Roll
15805,Against the Wind Orchestrion Roll
29418,Neo-Ishgardian Foil
10798,Titanium Mask of Aiming
41993,Ceiba Spear
23111,Ornate Onishi Zori
7080,Tonberry Bed
36348,Garlemald Express Orchestrion Roll
41608,Smaragdine Cane
10803,Rainbow Robe of Aiming
33896,Augmented Oknos
8362,Inferno Grimoire
10809,Griffin Leather Longcoat of Aiming
2287,Eagle-crested Round Shield
43590,Ty'aitya Whistle
32057,Metallic Boxfish
28883,The Faerie Ring Orchestrion Roll
22539,Odder Otter Screen
4947,Moat Carp
30117,Cherry Pink Dye
6327,Riviera Mansion Permit (Composite)
9664,Grade 2 Wheel of Dedication
16939,Astalicia Painting
38561,Blue Sweet Pea Necklace
28181,Purple Campanulas
19037,Torreya Bracelet of Fending
7042,Chinchilla Hide
27996,Grade 2 Tincture of Dexterity
6190,Wind-up Dullahan
21800,Glamour Prism
27663,Woolen Trousers of Fending
10671,Wyvernskin Mane of Fending
14745,Eikon Cloth Brais of Casting
20108,Fan Clam
33607,Byakko's Enspirited Grimoire
21137,Tharl Oom Khash Painting
36426,Shadowdart Sardine
43291,Loboskin Gloves
30120,Dragoon Blue Dye
27168,Smilodonskin Gloves of Gathering
12895,Fermented Butter
40585,Calligraph
14173,Grade 3 Vitality Dissolvent
42336,Gomphotherium Thornvest of Aiming
2507,Amateur's Culinary Knife
24263,Grade 3 Infusion of Vitality
7755,Jute Seeds
15571,Endless Expanse Patas
12103,Bearskin Rug
7542,Spring Dress Shoes
43757,Zorgor Core
11964,Chimerical Felt Doublet of Crafting
19740,Persimmon Bracelets
42214,Pink Beryl Bracelet of Healing
30094,Paissa Patissier
6683,Goobbue Rug
9237,Mortal Moggle Mogknives
14137,Boscaiola
36254,Yakow Chuck
34587,Blue Zircon Earrings of Aiming
33151,Countess Tea Leaves
43248,Titanium Gold Alembic
15550,High Mythrite Awl
9288,Bridesmaid's Sandals
25968,Bluespirit Gauntlets of Fending
31825,Exarchic Star Globe
10730,Adamantite Gauntlets of Maiming
10528,Electrum Star Globe
22467,Temple Bell Orchestrion Roll
1838,Steel Halberd
19936,Beech Branch
5694,Gatherer's Grasp Materia I
39595,Gripgel
26110,Titanbronze Battleaxe
13920,Replica Dreadwyrm Tonban of Casting
43627,Manganese Twinfangs
38908,Indagator's Culinary Knife
12549,Mormorion
42497,Thunderyards Silk Trousers of Scouting
41994,Ceiba Longbow
42053,Ihuykanite Choker of Slaying
36368,On Blade's Edge Orchestrion Roll
33188,Resplendent Armorer's Material A
17572,Zurvanite Carapace Fragment
36100,Giant Pumpkin
43748,Xty'iinbek Sleeper
7993,Lattice Planter
43300,Sarcenet Jacket of Gathering
5420,Ash Plank
5381,Lauan Log
2475,Silver Alembic
2369,Bronze Raising Hammer
36403,Prochilodus Luminosus
27117,Bluespirit Sledgehammer
23775,Rakshasa Revolver
27287,Ruby Crystal Boule
27861,Blood Tomato Juice
27170,Smilodonskin Shoes of Gathering
28165,Florist's Stall
22512,Anemos Chaps
5171,Malachite
43337,Gomphotherium Necklace
29762,Floating Saucer
38423,Ornate Rinascita Jacket of Striking
27813,Agedeep Aethersand
2434,Initiate's Awl
12540,Sun Mica
19852,Othardian Plum
42883,Archeo Kingdom Samurai Blade
7748,Star Anise Seeds
7139,Chocobo Interior Wall
10602,Adamantite Bill
24543,Blue Lilies of the Valley
5020,Giant Catfish
19626,Gyuki Leather Shoes
21099,M tribe Sundry Component Materials
37399,Snowy Red Brick Bench
7547,Light Steel Subligar
14237,When a Tree Falls Orchestrion Roll
5651,Earth Materia III
20169,Bighead Carp
43299,Sarcenet Trapper's Hat of Gathering
5534,Tinolqa Mistletoe
18232,Ruby Cotton Gaskins of Scouting
43997,Mountain Chromite Ingot
37808,Rinascita Bracelet of Slaying
35585,Poroggo Lawn Ornament
27887,Pixieberry Tea
24013,Mitigative Logogram
26505,Facet Ring of Aiming
5616,Dexterity Materia III
34275,Almasty Serge Hat of Healing
29718,Tossed Dagger
5051,Tree Toad
42203,Pink Beryl Earrings of Aiming
27563,Jester Fish
23771,Rakshasa Lance
36448,Flowerhorn
33260,Azim Steppe Phasmascape
34577,Kumbhiraskin Gloves of the White Griffin
28895,City Ruins (Rays of Light) Orchestrion Roll
6403,Riviera Oblong Window
10164,Enterprise-type Bladder
44070,Ty'aitya Wingblade
2116,Sanguine Horn Staff
29860,Approved Grade 2 Skybuilders' Oak Log
35346,Phrygian Needle
5024,Poxpike
8387,Malevolent Moggle Mogwand
34554,Manganese Sabatons of the Behemoth King
15636,The Second One
43832,Black Ibruq
43668,Stardust Shrimp
41494,Sabotender de la Luna Whistle
32084,Bareface
20753,Imitation Stained Crystal Ornament
28933,Large Angler's Canvas
43988,Turali Pineapple
19851,Loquat
34383,Red Pine Spear
34286,Palm Ear Cuffs of Slaying
24260,Grade 4 Reisui of Mind
3402,Boarskin Subligar
18007,Vitality Materia VI
22545,Stuffed Tsukuyomi
4092,Leather Wristbands
6599,Llymlaen's Embrace
18224,Ruby Cotton Gambison
20726,Hingan Desk
25952,Bluespirit Longbow
38629,Battle with the Four Fiends (Buried Memory) Orchestrion Roll
27671,Altered Velveteen Hose
5527,Brimstone
26179,Triplite Bracelet of Slaying
42057,Ihuykanite Bracelet of Fending
6321,Riviera Cottage Permit (Composite)
3320,Striped Cotton Slops
12905,Bouillon Cube
14841,Dried Red Oldrose
7979,Planter Partition
2578,Walnut Fishing Rod
34450,Bismuth Ring of Fending
41871,Snow Cotton Bottoms of Striking
8780,Glade Canopy Bed
6153,Filtered Water
15923,Moonfire Trunks
37412,The Final Day Orchestrion Roll
24903,Hedgehoglet
18671,Palladium Tuck
32819,White Carnations
15865,Firelight Seeds
4761,Mole Meat
16752,Aetherochemical Compound #666
7020,Cobalt Nails
18365,Doman Iron Greaves of Fending
25068,Onslaught Orchestrion Roll
7579,Mossy Stone Sword
5642,Ice Materia IV
13305,Camphorwood Necklace of Slaying
34094,High Durium Rapier
33900,Augmented Aischune
8296,Iolite Bracelet
37125,Watcher's Palace Painting
19571,Molybdenum Ball-pein Hammer
28940,Tripod Fish
5240,Yellow Sagolii Slag
36203,Almasty Fur
5396,Maple Branch
11900,Titanium Frypan
33769,Forgotten Fragment of Rage
3446,Coliseum Loincloth
16815,Notice of Death Orchestrion Roll
18576,Azurite Ring of Aiming
29842,Approved Grade 2 Skybuilders' Ore
44151,Purussaurus Leather
18519,Doman Steel Gauntlets of Fending
13849,Replica Heavy High Allagan Coat
36355,Your Answer Orchestrion Roll
5007,Paglth'an Discus
18973,Torreya Longbow
36003,Calydontis Horn
27928,Orange Hydrangea Corsage
2928,Hamlet Digger's Helmet
42504,Black Star Mask of Casting
2998,Frayed Cotton Doublet Vest
34454,Bismuth Ring of Casting
30465,Aesthete's Boots of Crafting
6589,Amigo Cactus Floor Lamp
39670,Diadochos Headband of Scouting
43256,Acacia Grinding Wheel
34235,High Durium Knives
24361,Modified Coelacanth-class Bridge
9741,Eastern Cherry Tree
3041,Cotton Kurta
26441,Sankhara
37821,Bayberry
44017,Acacia Log
33145,Construct VI-S Core
32065,Titanshell Crab
8215,Magicked Prism (Meteor Survivor)
34683,Integral Magitek Spear
11947,Mythrite Sledgehammer
36495,Dragonscale
8793,Riviera Open-shelf Bookcase
28953,Purple Hyacinths
43679,Yok Huy Stonecutter
36108,Grade 5 Tincture of Mind
28825,Replica Sky Pirate's Gloves of Aiming
28691,Painting of Lydha Lran
6535,Manor Couch
42045,Mountain Linen Longkilt of Casting
25053,Shield of the Demon
4827,Cornmeal
22533,Odder Otter Cottage Walls
28833,Replica Sky Pirate's Cap of Healing
39585,Timeworn Thaumaturgic Instruments
27869,Baked Megapiranha
34262,Luncheon Toadskin Gloves of Striking
27796,Multifaceted Alchemic
18416,Star Spinel Bracelet of Healing
42486,Ra'Kaznar Armguards of Striking
10965,Mythrite Necklace of Fending
4742,Starlight Log
6160,Garuda's Feather
29857,Approved Grade 2 Skybuilders' Asphaltum
33189,Resplendent Goldsmith's Material A
10936,Archaeoskin Gloves of Casting
28787,Skybuilders' Ruby Sea Water
10933,Chimerical Felt Robe of Casting
18100,Triphane Choker of Casting
12255,Large Gordian Gear
16636,Scintillant Staff
12888,Yak Milk
24319,Faded Copy of Sunrise
3345,Cotton Kecks
16678,Star Velvet Himation of Casting
23810,Rakshasa Tekko of Scouting
32229,Paissa Swing Chair
30387,Bluebird Mobile
17859,Drowning in the Horizon Orchestrion Roll
43764,Hellsnow Shark
28891,A Fine Air Forbiddeth Orchestrion Roll
41511,Yellow Lupin Corsage
37117,Metabaseos Thalassai Painting
14286,Faded Copy of Heroes
2419,Brass Head Knife
24367,Modified Syldra-class Stern
7740,Chamomile Seeds
7593,La Noscean Leek
6653,Stuffed Moogle
21828,Vegetable Basket
27588,Short Bill Minnow
10790,Wyvernskin Boots of Striking
19878,Steppe Milk
3489,Miner's Slops
14010,Oasis Vase
24818,Goldemar's Horn
16633,Heavy Metal Greatsword
19958,Palladium Ore
38264,Carrot Pudding
24515,Bowl of Oden
3543,Cotton Halfgloves
5364,Ash Lumber
20128,Steppe Skipper
10647,Wyvernskin Grimoire
44845,Alexandrian Ore
6383,Glade Cottage Wall (Wood)
43725,Archmatron Angelfish
26158,Zonureskin Fingerless Gloves of Healing
29967,Grade 3 Mind Alkahest
5185,Spinel
11060,Rainbow Ribbon of Casting
17064,Camp Skull Valley Painting
5489,Quicksilver
27676,Altered Woolen Chausses
24205,Watcher Catfish
6381,Riviera Mansion Wall (Composite)
12789,Brown Bolo
27077,Deepgold Saw
5852,Midnight Archon Egg
39583,Pearl of Flames
34385,Bismuth Daggers
13049,Galleymaster's Whites
27780,Fernleaf Lavender
5100,Copper Dust
35410,Darkhempen Tabigoromo
8020,Large Levin Orb
27931,Black Hydrangea Corsage
19965,Azurite
17584,The Lord of Lords
15570,Endless Expanse Sword
9078,Platinum Bangles of Casting
6761,Wolf Trousers
6521,Knight Captain's Chair
2386,Steel Pliers
36685,Forbiddingway
32002,Approved Grade 4 Skybuilders' Umbral Dirtleaf
4115,Sphene Bracelet
36037,Zurek
36094,Sideritis Leaves
5563,White Scorpion
2500,Steel Skillet
20078,Scimitarfish
43790,Canal Drum
42929,Archeo Kingdom Earrings of Aiming
27099,Bluespirit Cross-pein Hammer
8374,Tremor Axe
9656,Grade 2 Wheel of Longeing
27523,Shade Gudgeon
20071,Abalathian Salamander
16639,Scintillant Planisphere
43730,Sunbright Axolotl
5478,Enchanted Mythril Ink
18057,High Steel Armguards of Maiming
33878,Orange Moth Orchid Corsage
6548,Ash Cabinet
37490,Driftseeds
33710,Nymeia Potpourri
9365,Allagan Silk
13307,Camphorwood Armillae of Slaying
17644,Moebius Orchestrion Roll
28170,Enchanter's Stall
7754,Umbrella Fig Seeds
6636,Riviera Lantern
5654,Lightning Materia I
43738,Variatus
30389,Stage Curtain
16909,Ramie Slops
6144,Dagger Soup
10631,Titanium-barreled Snaphance
34602,Blue Zircon Ring of Aiming
27513,Sweetflesh Oyster
26449,Facet Chain Hose of Fending
15951,Chocobo House Walls
42322,Titanium Gold Spiked Gloves of Fending
8778,South Seas Couch
12738,Ammonite
9512,Perfect Mortar
19908,Pine Resin
27788,Tincture of Vitality
15866,Icelight Seeds
13872,Replica High Allagan Thighboots of Healing
29420,Neo-Ishgardian Chakrams
21151,Old Father Painting
5404,Elm Branch
26788,Chameleon
5203,Eye of Water
31990,Approved Grade 4 Skybuilders' Bluespirit Ore
9679,Grade 3 Wheel of Precision
42064,Ihuykanite Ring of Aiming
6440,Riviera Hanging Placard
6452,Oasis Wooden Wall
27717,Prismatic Ingot
5426,Oak Plank
17974,White Half Partition
43778,Custodian Carp
15914,Mighty Moggle Mogrod
41819,Stuffed Flag
19507,High Steel Cross-pein Hammer
18261,Koppranickel Bracelet of Casting
39617,Sacred Bonds Orchestrion Roll
13845,Replica High Allagan Guillotine
38934,Raw Zoisite
24523,Marimo Lamp
34428,Snow Linen Bottoms of Healing
31896,Grade 4 Tincture of Intelligence
22535,Odder Otter Mansion Walls
10848,Titanium Mail of Scouting
34249,High Durium Kite Shield
27924,Red Hydrangea Corsage
13072,Manor Counter
28706,Painting of Purpure
44933,Zormor Stone Lantern
43284,Snow Cotton Beret
34088,Horse Chestnut Cane
27112,White Ash Grinding Wheel
24527,Plush Pile
17004,Paissa Cottage Walls
5841,Iron Amalj'ok
7089,Carbuncle Desk
40559,Spadefish
39680,Diadochos Beret of Casting
2719,Cotton Sugarloaf Hat
4615,Ice Ward Potion
4753,Buffalo Milk
7947,Shadowstreak
31630,Hraesvelgr Attire Coffer
20740,Bamboo Planter
12882,Coerthan Tea Leaves
40582,Garlean Bluegill
26129,Ovim Wool Bottoms of Fending
34545,Manganese Bayonet
21890,The Sunken Destroyer Oil Painting
12525,Titanium Ingot
20700,Hingan Squinch Window
13303,Camphorwood Armillae of Fending
27456,Henodus
5624,Mind Materia I
20212,Dragon Squeaker
34389,Phrygian Rod
33944,Viera Armguards
25063,Hope Forgotten Orchestrion Roll
19827,Stewed River Bream
36885,Highland Ornate Door
34122,Fingerless Gajaskin Gloves of Scouting
2472,Iron Alembic
5199,Eye of Ice
5863,Yellow Archon Egg
5268,Copper Sand
4554,X-Potion
29977,Megalania Skin
13084,Topiary Chocobo
6195,Smallshell
37123,Greatest Endsvale Painting
30036,Ornate Neo-Ishgardian Top of Maiming
19046,Palladium Band of Casting
6433,Oasis Awning
36507,Unidentified Flying Biomass II
6451,Glade Roundpole Fence
36587,Platinum Hammerhead
19570,Molybdenum Lump Hammer
39643,Diadochos Blade
4885,Blue Octopus
28148,Vanity Mirror
36548,Coffer Shell
5041,Blind Manta
43970,Black Sunflowers
10836,Serpentskin Thighboots of Aiming
34401,Saigaskin Coat of Fending
41101,Aitiascope Lamp
3033,Plundered Cuirass
9316,Forager's Scythe
20217,Bashful Batfish
4704,Finger Sandwich
15971,Knightly Round Table
20111,Doman Crayfish
44067,Megamaguey Pineapple
35026,Classical Greatsword
12801,Proto-hropken
41901,Loboskin Necklace of Healing
12649,Steel Wheel Bearing
2242,Iron Scutum
2595,Bass Ball
29714,Ragworm
27644,Woolen Tunic
17591,Sea Butterfly
19573,Molybdenum Creasing Knife
27296,Wooden Handrail
5282,Boar Leather
3546,Fingerless Hard Leather Gloves
11966,Holy Rainbow Gloves
25040,Axe of the Demon
14931,Antique Rug
42923,Archeo Kingdom Coat of Casting
5889,Cherry Confetti
4889,Monkfish
18575,Azurite Ring of Slaying
4951,Tricolored Carp
19828,Charred Charr
33268,Hingan Windowed Partition
1810,Barbarian's Bardiche
7775,Glazenut
3849,Linen Gaiters
6647,Table Chronometer
13926,Replica Dreadwyrm Boots of Scouting
34257,High Durium Gauntlets of Maiming
27826,Royal Grapes
4775,Apkallu Egg
5851,Brilliant Archon Egg
10745,Serpentskin Hose of Maiming
9092,Kirimu Codex
5303,Boar Hide
34382,Bismuth Axe
21714,True Linen Skirt of Fending
2473,Conical Alembic
5179,Amethyst
35364,Manganese Raising Hammer
2572,Maple Fishing Rod
10685,Wyvernskin Gloves of Fending
13806,Replica Heavy Allagan Gauntlets
13746,Falconer's Hemp
1987,Budding Rosewood Wand
19551,Durium Lapidary Hammer
34410,Snow Linen Cap of Striking
39631,Diadochos Knuckles
37828,Vanadinite
29734,Cyan Octopus
19913,Nagxian Cudweed
44652,Wintertide Culottes
44877,Frilly Curtains
13897,Replica Dreadwyrm Barbut of Maiming
27883,Creamy Salmon Pasta
8384,Malignant Moggle Mogaxe
12908,Vermicelli
41138,Mobile Garden Stairs
29855,Approved Grade 2 Skybuilders' Cobalt Ore
13033,Hidemaster's Cap
41147,Sharlayan Reflecting Pool
30378,Factory Interior Wall
18212,High Steel Mail of Maiming
27512,Stargazer
2758,Steel Goggles
4743,Years-old Pumpkin Cookie
12829,Catkiller
39462,Blue Morning Glories
5239,Brown Sagolii Slag
4446,Malachite Ring
2331,Iron Claw Hammer
18045,Koppranickel Planisphere
36209,Almasty Serge
5648,Wind Materia V
43274,Ra'Kaznar Claw Hammer
6363,Glade Mansion Roof (Composite)
29663,Oddly Specific Iron Ore
10390,Thavnairian Sarouel
25026,Bow of the Goddess
16641,Heavy Metal Coif of Fending
29885,Approved Grade 2 Artisanal Skybuilders' Cloudstone
43263,Ra'Kaznar Saw
26290,Dwarven Mythril Shoes of Fending
25814,Deepgold Gauntlets of Maiming
19584,Molybdenum Awl
3386,Heavy Steel Flanchard
10839,Holy Rainbow Scarf of Scouting
14158,Camphorwood Lumber
44502,Barreltender Whistle
5836,Titan Electrumpiece
2158,Brittle Picatrix
14727,Eikon Cloth Hat of Aiming
5068,Rose Gold Nugget
29969,Dwarven Chromite
42329,Titanium Gold Leg Wraps of Maiming
7761,Grade 1 Shroud Topsoil
18000,Green Daisies
34125,Gajaskin Circlet of Healing
21854,Hokonin Permit
36597,Stardust
43774,Crackling Flounder
42300,Titanium Gold Battleaxe
40696,Weathered Fitting
7794,Light Steel Plate
27939,Cropped Fireglass Leather Slops
19973,Raw Rhodonite
34114,Gajaskin Shoes of Striking
12719,Fanged Clam
39698,Diadochos Wristband of Healing
31270,Approved Grade 3 Artisanal Skybuilders' Clay
27571,Gourmand Crab
27420,Gravel Mussel
12757,Hedgemole Cricket
19950,Koppranickel Sand
27561,Dohn Horn
7951,Aetherlouse
19900,Grade 2 Reisui of Mind
40672,Island Parasol Table
28815,Replica Sky Pirate's Gauntlets of Maiming
36092,Eblan Lentils
43680,Chirwagur Loach
28666,Painting of Rapture
36206,AR-Caean Cotton Boll
13257,Red Beret
34572,Manganese Gloves of the Falling Dragon
18008,Dexterity Materia VI
34430,Saigaskin Cap of Casting
41851,Mountain Chromite Bayonet
4904,Wahoo
24000,Wind-up Elvaan
7974,Potted Umbrella Fig
37750,Rinascita Cane
35424,Scarlet Moko Wedge Cap of Crafting
28962,Wooden Chandelier
37295,Yellow Byregotia Choker
40639,Classic Umbrella Stand
39423,Simple Fountain
27648,Woolen Bandana
18970,Chromite Knuckles
16935,Grade 1 Picture Frame
40529,Spectral Coelacanth
36005,Wivre Horn
28846,Replica Sky Rat Breeches of Fending
23878,Little Chef's Playset
18358,Doman Iron Uchigatana
18978,Palladium Staff
27844,King Salmon
7572,Roast Canard
5483,Jellyfish Humours
36249,Saiga Leather
30263,Bedlam's Brink Orchestrion Roll
43325,Lar Choker
27227,Lignum Vitae Earrings
13269,High House Cloche
33919,Savage Aim Materia IX
35442,AR-Caean Velvet Culottes of Gathering
24359,Modified Whale-class Stern
2232,Rusting Scutum
28879,Masquerade Orchestrion Roll
24304,Dancing Mad - Movement IV Orchestrion Roll
20123,Doman Trout
38612,Storm's Crown Sword Stand
7134,Serpent Interior Wall
10889,Ramie Robe of Healing
3105,Vintage Doublet Vest
22463,Holy Linen
31976,Approved Grade 4 Skybuilders' Electrum Ore
35753,Rainbow Triteleia
6579,Mahogany Screen
5681,Battledance Materia III
15531,Ironworks Earring of Crafting
27493,Silver Kitten
4684,Spinach Saute
33772,Forgotten Fragment of Hope
3616,Boarskin Ringbands
25048,Word of the Demon
43762,Cloud Wasp
23845,Rakshasa Ring of Casting
19920,Gazelle Horn
43331,Ginseng Ring
43722,Mirror Carp
27669,Velveteen Bliaud
18022,Gatherer's Guerdon Materia VI
12934,Moonbeam Silk
36247,Gaja Leather
29428,Neo-Ishgardian Cap of Maiming
43992,Mountain Chromite Ore
3369,Toadskin Culottes
4662,Salmon Meuniere
12225,Deep-red Crystal
5721,Quicktongue Materia III
26015,Atrociraptorskin Necklace of Aiming
25794,Deepgold Greatsword
10683,Adamantite Pauldroncoat of Fending
19809,Buckwheat Tea
12593,Astral Silk
42873,Archeo Kingdom Partisan
11041,Citrine Choker of Healing
36399,Topminnow
24351,Modified Shark-class Stern
32935,Duraluminum Ingot
25073,Under the Stars Orchestrion Roll
20156,Black Fanfish
5330,Vanya Silk
17014,Diabolos Miniature
40631,Metal Pipe Wall Shelf
36491,Cosmic Noise
42155,Cobalt Tungsten Handgonne
5949,Militia Sword
37120,Anagnorisis Painting
24248,Gyr Abanian Wax
43339,Gomphotherium Ring
36343,Pixie Wings
34292,Pewter Choker of Aiming
32097,Living Lantern
26444,Barathrum
7006,Dimension Blade Fragment
42467,Ra'Kaznar Gunblade
5159,Red Quartz
29889,Approved Grade 2 Artisanal Skybuilders' Jade
10640,Yeti Staff
19530,Durium Texture Hammer
35361,Bismuth Garden Scythe
30460,Aesthete's Scythe
27525,Platinum Bream
4569,Gold Needle
9072,Platinum Circlet of Casting
26003,Atrociraptorskin Coat of Casting
5065,Mythril Ingot
36085,Thavnairian Perilla Leaf
29874,Approved Grade 2 Skybuilders' Adder
4552,Hi-Potion
31243,Approved Grade 3 Skybuilders' Mistletoe
36523,Spiny King Crab
12553,Raw Agate
14070,Alpine Inner Wall
20616,Silkworm
7902,Cupfish
20017,Everdeep Aethersand
5248,Red Abalathian Slag
25066,Harmony Orchestrion Roll
2543,Cobalt Sledgehammer
9350,Assassin Fry
37382,Sea of Clouds Phasmascape
35439,AR-Caean Velvet Trapper's Hat of Gathering
20213,Dawn Herald
2145,Engraved Leather Grimoire
5034,Dustfish
26790,Armadillo Bowler
26006,Bluespirit Greaves of Casting
13595,Kingcake
19632,Kudzu Cap of Crafting
5252,White Abalathian Slag
39616,Bliss Orchestrion Roll
33840,Wrath of the Harrier Orchestrion Roll
2723,Iron Elmo
28858,Replica Sky Rat Mask of Aiming
29479,Neo-Ishgardian Ring of Fending
20135,Jade Sculpin
22895,Nightsteel Claw Hammer
7538,Sailor Deck Shoes
32226,Wood Slat Partition
27111,Bluespirit Pliers
27793,Grade 2 Vitality Alkahest
4422,Copper Ring
29507,Lingonberry
12744,Mitre Slug
10673,Titanium Helm of Fending
20157,Zebra Shark
